file_name,humor_style,emotion
p37_rep2_diff_selfdep_or521,Self_deprecating,embarrassment
p40_rep2_diff_selfdep_or842,Self_deprecating,embarrassment
p07_rep2_diff_selfdep_or654,Self_deprecating,embarrassment
p25_rep2_same_selfdep_or853,Self_deprecating,embarrassment
p50_rep2_diff_selfdep_or160,Self_deprecating,embarrassment
p29_rep2_diff_selfdep_or658,Self_deprecating,embarrassment
p32_rep2_diff_selfdep_or778,Self_deprecating,embarrassment
p37_rep2_diff_selfdep_or261,Self_deprecating,embarrassment
p40_rep2_diff_selfdep_or176,Self_deprecating,embarrassment
p40_rep2_diff_selfdep_or756,Self_deprecating,embarrassment
p46_rep2_diff_selfdep_or886,Self_deprecating,embarrassment
p11_rep2_diff_selfdep_or880,Self_deprecating,embarrassment
p11_rep2_diff_selfdep_or507,Self_deprecating,embarrassment
p40_rep3_diff_selfdep_or261,Self_deprecating,embarrassment
p38_rep2_diff_selfdep_or585,Self_deprecating,embarrassment
p50_rep2_diff_selfdep_or499,Self_deprecating,embarrassment
p50_rep2_diff_selfdep_or535,Self_deprecating,embarrassment
p36_rep2_diff_selfdep_or33,Self_deprecating,embarrassment
p40_rep2_diff_selfdep_or832,Self_deprecating,embarrassment
p47_rep2_diff_selfdep_or363,Self_deprecating,embarrassment
p30_rep2_diff_selfdep_or272,Self_deprecating,embarrassment
p34_rep2_diff_selfdep_or117,Self_deprecating,embarrassment
p26_rep2_diff_selfdep_or289,Self_deprecating,embarrassment
p41_rep2_original_selfdep_or819,Self_deprecating,embarrassment
p46_rep2_diff_selfdep_or451,Self_deprecating,embarrassment
p43_rep2_diff_selfdep_or307,Self_deprecating,embarrassment
p45_rep2_diff_selfdep_or247,Self_deprecating,superiority
p26_rep2_diff_selfdep_or382,Self_deprecating,superiority
p43_rep2_diff_selfdep_or328,Self_deprecating,empathy
p32_rep2_diff_selfdep_or435,Self_deprecating,empathy
p44_rep2_diff_selfdep_or770,Self_deprecating,empathy
p03_rep2_diff_selfdep_or135,Self_deprecating,empathy
p43_rep2_diff_selfdep_or252,Self_deprecating,empathy
p32_rep2_diff_selfdep_or634,Self_deprecating,empathy
p13_rep2_diff_selfdep_or140,Self_deprecating,empathy
p17_rep2_diff_selfdep_or877,Self_deprecating,empathy
p35_rep2_diff_selfdep_or840,Self_deprecating,empathy
p46_rep2_diff_selfdep_or887,Self_deprecating,empathy
p48_rep2_diff_selfdep_or706,Self_deprecating,empathy
p14_rep2_same_selfdep_or894,Self_deprecating,empathy
p25_rep2_diff_selfdep_or796,Self_deprecating,empathy
p29_rep2_diff_selfdep_or459,Self_deprecating,empathy
p42_rep2_original_selfdep_or863,Self_deprecating,empathy
p36_rep2_diff_selfdep_or210,Self_deprecating,empathy
p38_rep2_diff_selfdep_or63,Self_deprecating,neutral
p42_rep2_diff_selfdep_or865,Self_deprecating,neutral
p46_rep2_diff_selfdep_or599,Self_deprecating,neutral
p30_rep2_diff_selfdep_or347,Self_deprecating,neutral
p27_rep2_diff_selfdep_or220,Self_deprecating,neutral
p42_rep2_diff_selfdep_or271,Self_deprecating,neutral
p22_rep2_diff_selfdep_or121,Self_deprecating,neutral
p38_rep2_diff_selfdep_or440,Self_deprecating,neutral
p25_rep2_same_selfdep_or38,Self_deprecating,neutral
p38_rep2_diff_selfdep_or789,Self_deprecating,neutral
p37_rep2_diff_selfdep_or813,Self_deprecating,neutral
p21_rep2_same_neutral_or383,Neutral,unknown
p21_rep2_same_neutral_or589,Neutral,unknown
p36_rep2_diff_neutral_or868,Neutral,unknown
p21_rep2_same_neutral_or919,Neutral,unknown
p21_rep2_same_neutral_or394,Neutral,unknown
p41_rep2_diff_neutral_or588,Neutral,unknown
p08_rep2_diff_neutral_or598,Neutral,unknown
p30_rep2_diff_neutral_or143,Neutral,unknown
p21_rep2_same_neutral_or3,Neutral,unknown
p08_rep2_diff_neutral_or69,Neutral,unknown
p28_rep2_diff_neutral_or550,Neutral,unknown
p16_rep2_same_neutral_or168,Neutral,unknown
p16_rep2_diff_neutral_or27,Neutral,unknown
p16_rep2_diff_neutral_or501,Neutral,unknown
p03_rep2_diff_aggr_or669,Aggressive,unknown
p15_rep2_diff_aggr_or790,Aggressive,unknown
p22_rep2_diff_aggr_or177,Aggressive,unknown
p16_rep2_same_aggr_or754,Aggressive,unknown
p21_rep2_diff_aggr_or633,Aggressive,unknown
p02_rep2_diff_aggr_or250,Aggressive,unknown
p06_rep3_same_aggr_or218,Aggressive,unknown
p09_rep2_same_aggr_or179,Aggressive,unknown
p15_rep2_diff_aggr_or697,Aggressive,unknown
p05_rep2_same_aggr_or519,Aggressive,unknown
p13_rep2_diff_aggr_or647,Aggressive,unknown
p21_rep2_same_aggr_or18,Aggressive,unknown
p05_rep2_same_aggr_or236,Aggressive,unknown
p18_rep2_diff_aggr_or909,Aggressive,unknown
p17_rep2_diff_aggr_or906,Aggressive,unknown
p22_rep2_diff_aggr_or632,Aggressive,unknown
p46_rep3_diff_aggr_or679,Aggressive,unknown
p23_rep2_same_aggr_or453,Aggressive,unknown
p15_rep2_diff_aggr_or401,Aggressive,unknown
p22_rep2_diff_aggr_or533,Aggressive,unknown
p14_rep2_same_aggr_or322,Aggressive,unknown
p10_rep2_diff_aggr_or888,Aggressive,unknown
p17_rep2_diff_aggr_or718,Aggressive,unknown
p16_rep2_same_aggr_or325,Aggressive,unknown
p08_rep2_diff_aggr_or731,Aggressive,unknown
p45_rep2_diff_aggr_or468,Aggressive,unknown
p21_rep2_same_aggr_or696,Aggressive,unknown
p04_rep2_same_aggr_or73,Aggressive,unknown
p01_rep2_diff_aggr_or343,Aggressive,unknown
p22_rep2_diff_aggr_or274,Aggressive,unknown
p16_rep2_same_aggr_or205,Aggressive,unknown
p23_rep2_same_aggr_or635,Aggressive,unknown
p06_rep2_same_aggr_or218,Aggressive,unknown
p13_rep2_diff_aggr_or317,Aggressive,unknown
p45_rep2_diff_aggr_or175,Aggressive,unknown
p21_rep2_same_aggr_or747,Aggressive,unknown
p01_rep3_same_aggr_or401,Aggressive,unknown
p13_rep2_same_aggr_or321,Aggressive,unknown
p15_rep2_diff_aggr_or743,Aggressive,unknown
p10_rep2_diff_aggr_or281,Aggressive,unknown
p22_rep2_diff_aggr_or301,Aggressive,unknown
p17_rep2_diff_aggr_or637,Aggressive,unknown
p20_rep2_same_aggr_or331,Aggressive,unknown
p31_rep4_diff_aggr_or679,Aggressive,unknown
p08_rep2_diff_aggr_or650,Aggressive,unknown
p24_rep3_diff_aggr_or321,Aggressive,unknown
p21_rep2_same_aggr_or61,Aggressive,unknown
p20_rep2_same_aggr_or733,Aggressive,unknown
p03_rep2_diff_affil_or16,Affiliative,unknown
p24_rep2_diff_affil_or925,Affiliative,unknown
p15_rep2_diff_affil_or792,Affiliative,unknown
p01_rep2_same_affil_or678,Affiliative,unknown
p19_rep2_diff_affil_or884,Affiliative,unknown
p03_rep2_diff_affil_or631,Affiliative,unknown
p29_rep2_diff_affil_or333,Affiliative,unknown
p24_rep2_diff_affil_or616,Affiliative,unknown
p14_rep2_diff_affil_or540,Affiliative,unknown
p06_rep2_same_affil_or95,Affiliative,unknown
p05_rep2_same_affil_or787,Affiliative,unknown
p08_rep2_diff_affil_or463,Affiliative,unknown
p13_rep2_diff_affil_or892,Affiliative,unknown
p21_rep2_same_affil_or461,Affiliative,unknown
p16_rep2_same_affil_or330,Affiliative,unknown
p49_rep3_diff_affil_or89,Affiliative,unknown
p15_rep3_diff_affil_or678,Affiliative,unknown
p50_rep2_diff_affil_or717,Affiliative,unknown
p09_rep2_same_affil_or500,Affiliative,unknown
p42_rep2_same_affil_or567,Affiliative,unknown
p18_rep2_diff_affil_or209,Affiliative,unknown
p21_rep2_same_affil_or917,Affiliative,unknown
p04_rep2_same_affil_or97,Affiliative,unknown
p13_rep2_diff_affil_or409,Affiliative,unknown
p17_rep2_diff_affil_or132,Affiliative,unknown
p03_rep2_diff_affil_or774,Affiliative,unknown
p06_rep2_same_affil_or477,Affiliative,unknown
p21_rep2_same_affil_or623,Affiliative,unknown
p15_rep2_diff_affil_or708,Affiliative,unknown
p19_rep2_diff_affil_or366,Affiliative,unknown
p20_rep2_same_affil_or375,Affiliative,unknown
p21_rep2_same_affil_or152,Affiliative,unknown
p23_rep2_same_affil_or670,Affiliative,unknown
p18_rep2_diff_affil_or693,Affiliative,unknown
p24_rep2_diff_affil_or927,Affiliative,unknown
p02_rep2_diff_affil_or157,Affiliative,unknown
p10_rep2_diff_affil_or881,Affiliative,unknown
p22_rep2_diff_affil_or921,Affiliative,unknown
p07_rep2_diff_affil_or645,Affiliative,unknown
p16_rep2_same_affil_or512,Affiliative,unknown
p17_rep2_diff_affil_or904,Affiliative,unknown
p23_rep2_same_affil_or695,Affiliative,unknown
p21_rep2_same_selfenh_or525,Self_enhancing,unknown
p05_rep2_same_selfenh_or786,Self_enhancing,unknown
p11_rep2_diff_selfenh_or203,Self_enhancing,unknown
p23_rep2_same_selfenh_or609,Self_enhancing,unknown
p11_rep2_diff_selfenh_or269,Self_enhancing,unknown
p15_rep2_diff_selfenh_or788,Self_enhancing,unknown
p13_rep2_diff_selfenh_or673,Self_enhancing,unknown
p10_rep2_diff_selfenh_or298,Self_enhancing,unknown
p04_rep2_same_selfenh_or287,Self_enhancing,unknown
p18_rep2_diff_selfenh_or883,Self_enhancing,unknown
p09_rep2_same_selfenh_or369,Self_enhancing,unknown
p02_rep2_diff_selfenh_or577,Self_enhancing,unknown
p20_rep2_same_selfenh_or35,Self_enhancing,unknown
p18_rep2_diff_selfenh_or879,Self_enhancing,unknown
p13_rep2_diff_selfenh_or772,Self_enhancing,unknown
p21_rep2_same_selfenh_or329,Self_enhancing,unknown
p21_rep2_same_selfenh_or204,Self_enhancing,unknown
p22_rep2_diff_selfenh_or560,Self_enhancing,unknown
p18_rep2_diff_selfenh_or314,Self_enhancing,unknown
p04_rep2_same_selfenh_or497,Self_enhancing,unknown
p18_rep2_diff_selfenh_or908,Self_enhancing,unknown
p20_rep2_same_selfenh_or710,Self_enhancing,unknown
p02_rep2_diff_selfenh_or326,Self_enhancing,unknown
p03_rep2_diff_selfenh_or470,Self_enhancing,unknown
p06_rep2_same_selfenh_or354,Self_enhancing,unknown
p13_rep2_diff_selfenh_or771,Self_enhancing,unknown
p16_rep2_same_selfenh_or253,Self_enhancing,unknown
p13_rep2_diff_selfenh_or173,Self_enhancing,unknown
p16_rep2_same_selfenh_or619,Self_enhancing,unknown
p18_rep2_diff_selfenh_or276,Self_enhancing,unknown
p05_rep2_same_selfenh_or705,Self_enhancing,unknown
p01_rep2_diff_selfenh_or380,Self_enhancing,unknown
p09_rep2_same_selfenh_or37,Self_enhancing,unknown
p22_rep2_diff_selfenh_or922,Self_enhancing,unknown
p02_rep2_diff_selfenh_or641,Self_enhancing,unknown
p01_rep3_diff_selfenh_or380,Self_enhancing,unknown
p21_rep2_same_selfenh_or225,Self_enhancing,unknown
p09_rep2_same_selfenh_or761,Self_enhancing,unknown
p31_rep2_same_selfenh_or545,Self_enhancing,unknown
p29_rep2_diff_selfenh_or561,Self_enhancing,unknown
p04_rep2_same_selfdep_or367,Self_deprecating,unknown
p18_rep2_diff_selfdep_or449,Self_deprecating,unknown
p05_rep4_same_selfdep_or239,Self_deprecating,unknown
p48_rep2_diff_selfdep_or234,Self_deprecating,unknown
p08_rep2_diff_selfdep_or458,Self_deprecating,unknown
p23_rep2_same_selfdep_or198,Self_deprecating,unknown
p10_rep2_diff_selfdep_or278,Self_deprecating,unknown
p24_rep2_diff_selfdep_or254,Self_deprecating,unknown
p48_rep2_diff_selfdep_or671,Self_deprecating,unknown
p18_rep2_diff_selfdep_or907,Self_deprecating,unknown
p21_rep2_same_selfdep_or454,Self_deprecating,unknown
p09_rep2_same_selfdep_or364,Self_deprecating,unknown
p01_rep2_same_selfdep_or452,Self_deprecating,unknown
p02_rep2_diff_selfdep_or518,Self_deprecating,unknown
p28_rep2_diff_selfdep_or282,Self_deprecating,unknown
p48_rep2_diff_selfdep_or222,Self_deprecating,unknown
p42_rep2_diff_selfdep_or439,Self_deprecating,unknown
p02_rep2_diff_selfdep_or392,Self_deprecating,unknown
p13_rep2_diff_selfdep_or365,Self_deprecating,unknown
p21_rep2_same_selfdep_or256,Self_deprecating,unknown
p08_rep2_diff_selfdep_or385,Self_deprecating,unknown
p13_rep2_same_selfdep_or426,Self_deprecating,unknown
p14_rep2_diff_selfdep_or221,Self_deprecating,unknown
p19_rep2_diff_selfdep_or241,Self_deprecating,unknown
p05_rep2_same_selfdep_or755,Self_deprecating,unknown
p05_rep2_same_selfdep_or784,Self_deprecating,unknown
p16_rep2_same_selfdep_or481,Self_deprecating,unknown
p03_rep2_diff_selfdep_or776,Self_deprecating,unknown
p15_rep2_diff_selfdep_or217,Self_deprecating,unknown
p33_rep2_diff_selfdep_or515,Self_deprecating,unknown
p10_rep2_diff_selfdep_or313,Self_deprecating,unknown
p21_rep2_same_selfdep_or125,Self_deprecating,unknown
p42_rep2_diff_selfdep_or639,Self_deprecating,unknown
p20_rep2_same_selfdep_or215,Self_deprecating,unknown
p48_rep2_diff_selfdep_or690,Self_deprecating,unknown
p05_rep2_same_selfdep_or239,Self_deprecating,unknown
p22_rep2_diff_selfdep_or920,Self_deprecating,unknown
p47_rep2_diff_selfdep_or742,Self_deprecating,unknown
p45_rep2_diff_selfdep_or569,Self_deprecating,unknown
p21_rep2_same_selfdep_or378,Self_deprecating,unknown
p23_rep2_same_selfdep_or924,Self_deprecating,unknown
p29_rep2_diff_selfdep_or447,Self_deprecating,unknown
p03_rep2_diff_selfdep_or370,Self_deprecating,unknown
p24_rep2_diff_selfdep_or926,Self_deprecating,unknown
p06_rep2_same_selfdep_or443,Self_deprecating,unknown
p08_rep2_diff_selfdep_or280,Self_deprecating,unknown
p02_rep2_diff_selfdep_or101,Self_deprecating,unknown
p44_rep2_diff_selfdep_or70,Self_deprecating,unknown
p16_rep4_same_selfdep_or221,Self_deprecating,unknown
p03_rep2_diff_selfdep_or475,Self_deprecating,unknown
p18_rep2_diff_selfdep_or174,Self_deprecating,unknown
p45_rep2_diff_selfdep_or286,Self_deprecating,unknown
p06_rep2_same_selfdep_or351,Self_deprecating,unknown
p12_rep2_diff_selfdep_or332,Self_deprecating,unknown
